"","code","lat","long","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region"
"544","Titicac_Ttcc-l-15",-15.52933333,-69.53315,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,89,82,941,1201,0.002,12.3451672,"Lake",337,0,-9999,4,1,"Inland Water",0,0,0,10.06,0,0,0,0,0,0,0,0,0.59,0,0,0,0.43,86.77,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,12.59,0,0.59,0,0,0,0,0,86.77,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"545","Titicac_Ttcc-l-16",-15.54686667,-69.56423333,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,88,82,952,1211,4e-04,88.17363891,"Lake",337,0,-9999,3,2,"Inland Water",0,0,0,4.52,0,0,0,0,0,0,0,0,0.3,0,0,0,0.08,94.08,0,0,0,0,0,0,0.88,0,0.08,0,0,0,0,0,0,0,0,0,5.56,0,0.3,0,0,0,0,0,94.08,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"546","Titicac_Ttcc-l-17",-15.56381667,-69.6515,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,86,83,949,1248,0.0012,66.46825598,"Lake",337,0,-9999,4,2,"Inland Water",0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58,0,0,0,0,0,0,0.07,0,0.23,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,99.58,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"547","Titicac_Ttcc-l-18",-15.57756667,-69.66828333,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,86,83,957,1248,0.0012,66.46825598,"Lake",337,0,-9999,3,4,"Inland Water",0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.05,96.63,0,0,0,0,0,0,1.66,0,0.23,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,96.63,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"548","Titicac_Ttcc-l-19",-15.59255,-69.72168333,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,84,84,930,1282,0.0012,66.46825598,"Lake",337,0,-9999,1,4,"Inland Water",0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0.07,90.81,0,0,0,0,0,0,4.67,0,0.23,0,0,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,90.81,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"549","Titicac_Ttcc-l-1a",-16.22201667,-69.1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,99,85,826,1602,8e-04,45.89731476,"Lake",337,0,-9999,4,2,"Inland Water",0,0,0,13.51,0,0,0,0.41,0,0,0,0.05,0.07,0,0,0,3.22,52.28,0,0,0,0,0,0,29.88,0,0.1,0,0,0,0,0,0,0.22,0.05,0,46.71,0.05,0.12,0,0.22,0,0.41,0,52.28,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"550","Titicac_Ttcc-l-1b",-16.22201667,-69.1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,99,85,826,1602,8e-04,45.89731476,"Lake",337,0,-9999,4,2,"Inland Water",0,0,0,13.51,0,0,0,0.41,0,0,0,0.05,0.07,0,0,0,3.22,52.28,0,0,0,0,0,0,29.88,0,0.1,0,0,0,0,0,0,0.22,0.05,0,46.71,0.05,0.12,0,0.22,0,0.41,0,52.28,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"551","Titicac_Ttcc-l-20",-15.78046667,-69.56975,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,88,82,1074,1213,4e-04,88.17363891,"Lake",337,0,-9999,1,4,"Inland Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.43,0,0,0,0,0,0,0.17,0,0.39,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,99.43,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"552","Titicac_Ttcc-l-21",-15.93911667,-69.42918333,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,91,83,895,1221,4e-04,88.17363891,"Lake",337,0,-9999,1,4,"Inland Water",0,0,0,0.13,0,0,0,0.05,0,0,0,0,0,0,0,0,1.75,89.86,0,0,0,0,0,0,7.79,0,0.12,0,0,0,0,0,0,0.2,0.07,0,9.79,0,0.07,0,0.2,0,0.05,0,89.86,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"553","Titicac_Ttcc-l-22a",-16.13068333,-69.31453333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,93,85,832,1374,8e-04,45.89731476,"Lake",337,0,-9999,1,4,"Inland Water",0,0,0,4.7,0,0,0,0,0,0,0,0.05,0,0,0,0,1,84.57,0,0,0,0,0,0,8.95,0,0.52,0,0,0,0,0,0,0.05,0.04,0,15.17,0.05,0.04,0,0.05,0,0,0,84.57,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
